customer_id,age,gender,location,Purchase_history,loyality_program,product_purchased,browsing_history,search_queries,social_media_active,email_open_rate,avg_order_value
1342,39,Male,Urban,429,1,A,35,6,2,0.44,27.19
1343,24,Male,Rural,379,0,C,37,1,2,0.19,175.27
1344,31,Male,Rural,404,0,B,43,11,0,0.45,81.57
1345,32,Male,Urban,245,1,C,32,18,2,0.16,177.32
1346,24,Famale,Rural,874,0,A,29,10,2,0.56,148.46
1347,26,Male,Rural,615,0,B,36,18,2,0.66,29.79
1348,25,Male,Urban,189,0,C,13,1,1,0.06,167.99
1349,40,Male,Rural,552,1,B,32,19,1,0.87,139.61
1350,46,Famale,Rural,159,1,A,35,16,0,0.19,16.14
1351,35,Famale,Rural,410,0,C,21,7,2,0.23,35.4
1352,48,Famale,Urban,627,0,C,27,15,0,0.66,130.77
1353,47,Male,Urban,326,0,B,17,1,2,0.47,135.89
1354,56,Famale,Urban,573,0,C,14,9,1,0.5,151.86
1355,52,Male,Rural,640,0,C,20,2,2,0.13,146.85
1356,35,Male,Urban,762,0,C,10,17,2,0.81,135.31
1357,59,Famale,Rural,856,1,C,15,10,2,0.62,155.59
1358,56,Male,Urban,881,0,A,7,6,1,0.14,119.27
1359,34,Male,Rural,178,0,C,32,5,1,0.37,59.55
1360,31,Male,Urban,532,1,B,45,8,1,0.81,183.35
1361,48,Famale,Urban,900,0,A,19,8,0,0.57,13.46
1362,41,Male,Rural,252,0,B,17,5,2,0.11,79.65
1363,52,Male,Urban,888,0,B,46,12,1,0.37,148.49
1364,51,Famale,Rural,500,0,B,49,7,0,0.24,91.16
1365,20,Male,Urban,378,1,A,21,13,1,0.52,14.72
1366,54,Male,Urban,156,0,A,11,13,2,0.84,22.54
1367,57,Famale,Rural,285,1,A,32,17,0,0.44,133.24
1368,43,Male,Rural,497,0,C,42,4,1,0.43,193.32
1369,40,Male,Rural,704,0,B,17,18,1,0.91,114.85
1370,56,Male,Urban,887,1,A,21,10,0,0.58,106.28
1371,32,Male,Rural,257,0,B,19,3,0,0.57,70.48
1372,21,Male,Urban,886,1,A,40,12,0,0.26,58.77
1373,46,Famale,Rural,792,1,A,32,1,0,0.61,13.99
1374,39,Famale,Rural,458,1,A,19,11,0,0.58,61.86
1375,42,Famale,Rural,539,0,B,15,18,1,0.4,95.33
1376,30,Famale,Rural,688,0,C,35,13,0,0.99,47.61
1377,35,Male,Rural,565,0,A,8,17,0,0.88,26.6
1378,50,Male,Rural,762,0,A,39,8,2,0.75,146.37
1379,33,Male,Urban,545,1,A,38,19,1,0.54,179.98
1380,59,Male,Rural,849,0,C,31,17,2,0.46,187.99
1381,19,Male,Urban,900,0,B,14,2,1,0.18,127.42
1382,52,Famale,Rural,842,1,B,34,3,1,0.31,20.03
1383,59,Famale,Rural,587,1,B,49,3,1,0.77,150.76
1384,51,Male,Rural,629,0,B,24,6,0,0.45,30.92
1385,47,Male,Urban,172,1,A,33,10,2,0.88,137.25
1386,30,Male,Urban,800,1,C,33,18,1,0.15,158.08
1387,30,Famale,Rural,116,1,A,27,18,1,0.51,147.91
1388,35,Male,Urban,630,1,C,25,14,1,0.65,190.86
1389,49,Male,Rural,830,1,B,47,16,2,0.52,150.25
1390,49,Male,Rural,425,0,C,14,7,1,0.89,141.71
1391,52,Famale,Urban,731,0,A,45,1,2,0.99,59.73
1392,56,Male,Urban,712,0,A,16,17,2,0.12,185.71
1393,46,Famale,Urban,645,0,B,34,5,0,0.13,44.11
1394,46,Famale,Urban,695,0,A,37,1,1,0.13,181.93
1395,33,Famale,Rural,807,0,A,22,17,1,0.68,69.41
1396,27,Famale,Urban,941,0,C,18,10,2,0.37,34.73
1397,47,Famale,Urban,301,1,A,26,12,2,0.73,167.07
1398,42,Famale,Rural,443,0,B,25,2,0,0.41,10.47
1399,56,Male,Urban,952,0,B,5,16,1,0.63,168.1
1400,37,Male,Urban,622,0,A,47,15,2,0.77,59.84
1401,22,Male,Urban,958,1,B,19,13,1,0.55,178.1
1402,18,Famale,Urban,499,0,C,40,18,1,0.54,141.38
1403,47,Male,Rural,317,0,C,26,14,1,0.09,136.57
1404,20,Famale,Rural,544,1,A,36,18,2,0.41,79.41
1405,31,Famale,Urban,864,0,A,37,2,1,0.55,21.29
1406,47,Famale,Urban,321,0,C,45,2,2,0.46,167.71
1407,21,Male,Rural,482,1,B,43,3,0,0.9,42.47
1408,35,Famale,Urban,980,0,A,27,5,0,0.91,80.73
1409,54,Famale,Urban,691,1,A,47,16,2,0.82,124.07
1410,42,Male,Urban,106,0,B,6,15,1,0.38,101.63
1411,18,Male,Urban,371,0,A,6,12,0,0.72,47.75
1412,32,Famale,Urban,838,0,B,42,9,0,0.4,36.72
1413,26,Famale,Urban,115,1,B,33,14,2,0.23,33.42
1414,32,Male,Urban,523,1,B,7,16,2,0.34,173.97
1415,41,Male,Urban,623,1,B,43,11,2,0.07,16.0
1416,21,Male,Urban,902,0,B,11,6,2,0.33,195.63
1417,29,Famale,Rural,852,0,C,40,10,2,0.46,47.72
1418,54,Male,Rural,120,1,B,33,8,2,0.96,30.96
1419,54,Male,Rural,789,1,C,41,16,2,0.31,119.62
1420,23,Male,Urban,327,0,B,40,3,1,0.9,25.2
1421,56,Famale,Urban,884,0,A,27,2,1,0.23,124.47
1422,41,Male,Rural,387,0,C,49,16,1,0.19,171.62
1423,28,Male,Urban,908,0,A,20,19,1,0.52,19.1
1424,30,Male,Rural,233,1,B,35,9,0,0.67,161.98
1425,51,Male,Urban,382,0,B,38,16,1,0.04,84.95
1426,42,Male,Rural,503,0,A,5,4,0,0.22,40.3
1427,24,Famale,Rural,764,0,B,22,10,0,0.46,43.46
1428,21,Famale,Rural,165,0,A,44,19,0,0.33,184.57
1429,25,Famale,Urban,748,0,B,47,13,2,0.71,31.02
1430,37,Male,Rural,703,0,B,19,18,0,0.51,174.69
1431,46,Famale,Urban,536,0,C,21,15,0,0.16,113.41
1432,27,Famale,Urban,928,1,A,48,4,0,0.89,17.42
1433,51,Famale,Urban,358,1,B,14,9,2,0.29,98.25
1434,43,Male,Urban,202,1,A,24,4,1,0.73,165.32
1435,58,Male,Urban,666,0,C,10,16,1,0.78,147.98
1436,20,Famale,Urban,868,1,A,12,15,0,0.96,102.87
1437,23,Famale,Urban,200,0,C,49,2,0,0.5,173.41
1438,22,Male,Rural,297,0,A,38,14,1,0.62,32.87
1439,22,Male,Rural,912,0,A,36,3,1,0.33,182.89
1440,40,Famale,Rural,325,0,C,46,4,1,0.68,170.82
1441,26,Male,Urban,562,1,B,8,1,1,0.46,144.57
1442,52,Famale,Urban,336,0,B,48,9,0,0.44,165.4
1443,37,Male,Urban,125,0,B,43,17,0,0.86,113.32
1444,59,Famale,Urban,220,1,A,24,14,0,0.05,138.28
1445,52,Famale,Rural,605,1,A,28,17,1,0.88,116.51
1446,35,Male,Urban,281,1,B,28,1,2,0.85,77.53
1447,34,Famale,Rural,810,0,A,30,10,1,0.51,118.08
1448,41,Famale,Urban,913,1,A,29,16,1,0.49,58.92
1449,20,Famale,Rural,866,0,B,40,19,2,0.36,93.65
1450,49,Male,Urban,733,0,C,11,3,2,0.99,63.35
1451,52,Male,Rural,642,1,A,14,12,1,0.11,33.35
1452,55,Male,Urban,414,1,A,16,3,2,0.59,71.15
1453,30,Famale,Rural,896,1,A,5,15,2,0.68,171.88
1454,42,Male,Urban,717,0,A,29,17,2,0.93,82.41
1455,26,Famale,Rural,835,0,C,20,18,1,0.78,152.12
1456,21,Famale,Rural,372,0,B,9,7,1,0.64,43.29
1457,31,Male,Urban,331,0,A,23,19,2,0.12,90.64
1458,54,Male,Rural,519,0,B,8,7,0,0.37,31.82
1459,51,Famale,Urban,867,0,A,10,5,2,0.14,36.34
1460,28,Famale,Urban,541,1,C,30,8,2,0.88,127.31
1461,58,Male,Urban,595,0,B,43,16,1,0.75,125.42
1462,20,Male,Rural,123,1,C,43,16,0,0.76,50.54
1463,45,Male,Rural,208,1,A,13,19,2,0.65,100.14
1464,46,Famale,Urban,802,1,C,49,15,0,0.51,174.03
1465,26,Famale,Urban,601,1,C,18,7,1,0.15,43.1
1466,20,Famale,Rural,958,1,A,13,5,0,0.33,13.65
1467,42,Famale,Rural,124,0,A,19,11,1,0.14,133.88
1468,51,Famale,Rural,286,0,B,41,10,2,0.72,20.16
1469,29,Male,Urban,387,0,A,24,9,1,0.16,196.19
1470,59,Male,Urban,727,0,B,12,1,0,0.7,125.83
1471,26,Famale,Urban,437,1,C,36,1,0,0.69,99.38
1472,32,Famale,Urban,977,1,C,25,8,0,0.46,91.7
1473,57,Male,Urban,136,1,B,45,3,2,0.14,118.88
1474,42,Male,Rural,893,0,A,23,2,0,0.31,27.22
1475,22,Male,Urban,236,0,A,33,4,0,0.32,186.7
1476,28,Male,Rural,607,0,C,35,19,0,0.7,128.87
1477,51,Famale,Rural,326,0,B,10,11,1,0.11,44.96
1478,41,Male,Urban,419,1,C,8,5,0,0.83,116.89
1479,32,Famale,Rural,939,1,C,47,10,1,0.76,35.32
1480,55,Male,Urban,281,0,A,33,8,0,0.19,13.34
1481,25,Male,Rural,973,0,B,46,13,1,0.72,129.8
1482,22,Male,Urban,185,1,C,7,5,1,0.67,133.21
1483,43,Famale,Urban,566,1,A,5,12,2,0.75,120.9
1484,35,Famale,Rural,152,1,C,48,13,2,0.19,44.86
1485,23,Male,Urban,959,1,C,19,8,1,0.16,124.65
1486,54,Famale,Rural,966,0,A,25,15,1,0.24,20.74
1487,30,Famale,Urban,334,1,A,35,13,2,0.37,125.76
1488,45,Male,Urban,878,1,B,11,1,1,0.79,115.26
1489,22,Male,Urban,898,1,C,21,6,2,0.74,134.5
1490,30,Famale,Rural,532,1,B,23,11,2,0.93,180.14
1491,34,Famale,Rural,595,0,A,43,13,0,0.06,171.57
1492,57,Famale,Urban,199,0,A,7,1,0,0.01,196.32
1493,49,Male,Rural,698,0,C,34,11,2,0.7,195.49
1494,46,Male,Urban,502,0,B,39,11,2,0.28,156.74
1495,20,Famale,Rural,495,0,B,33,8,1,0.33,191.72
1496,57,Male,Rural,626,0,C,18,3,2,0.55,174.78
1497,51,Male,Urban,514,1,C,39,19,2,0.1,148.24
1498,57,Famale,Urban,712,1,B,32,12,0,0.64,24.32
1499,44,Famale,Urban,776,1,A,34,6,2,0.33,19.32
1500,30,Male,Urban,562,1,A,30,8,1,0.63,169.14
1501,50,Male,Urban,640,0,C,11,5,2,0.83,103.03
1502,23,Famale,Rural,725,1,B,43,10,0,0.17,164.78
1503,41,Male,Rural,718,0,B,35,16,0,0.93,69.45
1504,36,Male,Urban,463,1,B,9,12,0,0.53,85.55
1505,33,Famale,Urban,229,1,A,39,17,0,0.92,143.04
1506,57,Famale,Urban,183,1,A,18,6,2,0.21,183.91
1507,45,Male,Rural,370,0,B,40,9,1,0.6,26.67
1508,50,Male,Urban,343,1,B,31,10,1,0.4,173.68
1509,58,Male,Urban,487,0,C,28,14,1,0.77,160.67
1510,30,Famale,Rural,313,0,C,44,14,2,0.61,69.95
1511,42,Male,Rural,917,1,B,33,17,2,0.49,77.49
1512,59,Male,Rural,265,0,B,49,16,2,0.91,18.83
1513,53,Famale,Rural,890,0,A,26,4,1,0.38,12.99
1514,44,Famale,Urban,158,1,B,12,2,2,0.22,100.63
1515,55,Male,Rural,701,1,C,19,16,2,0.61,28.15
1516,24,Famale,Rural,982,1,A,9,1,0,0.62,46.86
1517,22,Famale,Urban,942,1,C,8,3,0,0.44,170.89
1518,48,Male,Urban,603,1,C,15,11,1,0.49,118.5
1519,40,Famale,Urban,805,1,A,22,16,0,0.96,130.39
1520,59,Famale,Rural,222,0,C,46,18,0,0.73,45.62
1521,27,Male,Urban,747,1,B,34,15,0,0.11,167.45
1522,49,Famale,Rural,512,1,C,19,9,2,0.21,174.92
1523,47,Male,Rural,238,0,A,10,12,0,0.98,109.43
1524,56,Male,Rural,328,1,A,20,18,0,0.73,183.39
1525,48,Famale,Urban,373,0,A,44,5,0,0.92,170.52
1526,35,Famale,Rural,538,1,C,13,8,2,0.3,148.95
1527,53,Famale,Urban,661,1,B,47,3,1,0.74,149.47
1528,19,Male,Urban,217,0,A,38,2,2,0.71,30.02
1529,31,Famale,Urban,813,1,B,31,19,2,0.29,61.46
1530,30,Male,Rural,582,0,A,17,8,0,0.55,22.7
1531,46,Famale,Rural,494,1,B,40,2,1,0.63,11.65
1532,29,Famale,Rural,802,1,B,31,19,0,0.48,40.08
1533,56,Famale,Urban,975,0,B,13,1,0,0.83,177.29
1534,19,Male,Rural,559,1,A,9,13,1,0.83,55.58
1535,49,Famale,Rural,934,1,C,26,17,1,0.85,194.33
1536,30,Famale,Rural,792,0,C,35,3,2,0.8,123.49
1537,44,Male,Rural,177,1,C,7,9,1,0.49,55.08
1538,58,Male,Rural,511,0,B,34,5,2,0.38,104.45
1539,34,Famale,Urban,174,1,A,25,6,2,0.83,51.63
1540,57,Famale,Urban,394,0,B,39,4,0,0.49,196.95
1541,48,Famale,Urban,892,1,A,10,17,0,0.25,170.98
1542,51,Male,Urban,120,0,B,32,16,0,0.51,14.99
1543,41,Male,Rural,270,0,A,36,16,1,0.14,190.08
1544,52,Male,Urban,114,1,A,46,11,1,0.69,147.0
1545,23,Male,Rural,310,1,A,41,2,2,0.34,25.65
1546,36,Famale,Urban,659,0,B,29,17,2,0.26,137.42
1547,47,Male,Urban,185,1,C,36,15,2,0.96,132.92
1548,24,Male,Urban,248,0,B,39,18,1,0.78,51.57
1549,27,Male,Rural,799,1,B,26,10,2,0.79,154.1
1550,58,Famale,Rural,471,1,A,28,6,2,0.62,26.54
1551,49,Famale,Urban,579,0,A,43,16,1,0.84,102.99
1552,51,Male,Rural,917,0,C,34,5,0,0.76,11.89
1553,45,Male,Urban,250,1,C,36,12,1,0.6,194.06
1554,32,Famale,Urban,240,1,A,35,6,2,0.96,152.8
1555,47,Famale,Urban,168,1,C,27,14,0,0.19,40.18
1556,54,Famale,Rural,359,1,C,44,16,1,0.94,74.92
1557,46,Famale,Urban,945,1,A,37,7,0,0.4,40.51
1558,39,Famale,Urban,620,0,B,29,2,0,0.53,155.66
1559,21,Famale,Urban,732,1,C,40,6,2,0.12,21.19
1560,37,Famale,Rural,470,1,A,28,9,1,0.54,169.68
1561,49,Famale,Urban,518,0,C,35,7,2,0.61,189.02
1562,53,Male,Rural,200,0,C,43,2,1,1.0,138.56
1563,21,Male,Urban,760,0,A,17,19,1,0.98,50.46
1564,44,Male,Rural,757,1,C,14,8,1,0.97,78.42
1565,34,Male,Urban,964,0,C,27,11,0,0.35,100.68
1566,29,Male,Urban,342,0,C,22,4,0,0.99,124.88
1567,39,Male,Rural,852,0,B,36,16,2,0.46,137.05
1568,34,Famale,Rural,611,0,B,37,18,1,0.85,115.3
1569,27,Famale,Urban,948,1,C,40,13,1,0.22,76.75
1570,18,Male,Rural,654,1,A,32,5,0,0.51,179.27
1571,39,Male,Urban,194,1,C,20,2,1,0.97,25.46
1572,43,Famale,Urban,325,0,C,20,11,2,0.95,98.59
1573,35,Famale,Urban,617,0,B,22,1,1,0.68,157.36
1574,31,Famale,Rural,313,0,B,12,13,1,0.8,21.57
1575,46,Male,Urban,817,0,B,46,5,0,0.18,144.01
1576,29,Famale,Rural,166,0,C,20,18,1,0.72,165.75
1577,53,Male,Urban,495,0,C,15,14,2,0.62,135.56
1578,52,Male,Rural,711,1,A,10,13,2,0.09,12.46
1579,29,Famale,Rural,111,1,C,5,7,2,0.11,44.23
1580,24,Famale,Urban,336,0,C,16,8,2,0.11,75.0
1581,46,Male,Rural,933,1,B,42,18,0,0.72,54.4
1582,28,Famale,Urban,869,0,B,32,7,1,0.14,192.9
1583,50,Famale,Urban,498,0,B,49,17,0,0.47,133.8
1584,23,Male,Urban,506,1,B,21,16,2,0.36,66.42
1585,32,Famale,Urban,948,0,B,5,11,1,0.55,186.64
1586,49,Male,Urban,579,1,A,36,19,0,0.71,150.71
1587,28,Male,Rural,746,0,A,12,1,1,0.68,64.08
1588,40,Famale,Urban,321,0,A,44,8,2,0.52,81.99
1589,43,Male,Rural,255,1,B,47,1,2,0.46,47.89
1590,51,Male,Rural,753,0,B,28,9,1,0.4,194.5
1591,51,Famale,Urban,527,0,B,14,19,1,0.86,108.29
1592,46,Famale,Rural,257,0,A,43,9,2,0.33,180.25
1593,21,Famale,Urban,515,1,B,43,10,0,0.26,75.83
1594,34,Male,Rural,425,0,A,14,11,2,0.74,173.56
1595,52,Male,Rural,470,0,B,40,1,1,0.36,20.24
1596,30,Famale,Rural,443,0,C,29,8,0,0.85,196.6
1597,58,Male,Urban,361,1,A,14,12,2,0.33,183.29
1598,56,Famale,Rural,382,1,C,23,1,1,0.7,79.01
1599,32,Famale,Urban,949,1,A,49,10,1,0.05,157.2
1600,46,Male,Rural,955,1,B,19,4,1,0.39,152.93
1601,46,Famale,Rural,328,1,B,20,15,0,0.34,181.24
1602,28,Male,Rural,987,0,C,6,19,0,0.82,68.38
1603,49,Male,Rural,379,1,B,33,6,0,0.97,98.45
1604,19,Famale,Urban,969,1,A,8,5,0,0.46,174.35
1605,31,Male,Urban,389,0,B,33,5,1,0.82,157.93
1606,37,Famale,Rural,779,1,B,35,18,1,0.7,84.76
1607,39,Male,Rural,146,0,A,21,3,0,0.97,170.69
1608,28,Male,Urban,814,1,C,14,2,0,0.81,18.92
1609,44,Male,Urban,313,0,C,31,4,1,0.08,158.59
1610,20,Famale,Urban,857,0,B,45,18,2,0.71,49.29
1611,34,Male,Urban,123,1,A,19,9,2,0.54,64.36
1612,45,Famale,Rural,420,1,C,48,19,1,0.02,103.71
1613,46,Male,Rural,373,0,C,35,10,0,0.25,95.45
1614,38,Male,Urban,655,0,B,25,15,0,0.92,108.91
1615,33,Famale,Urban,943,0,A,45,1,1,0.93,113.51
1616,54,Famale,Urban,412,0,C,49,11,2,0.8,72.99
1617,37,Famale,Urban,462,0,B,30,14,1,0.98,43.29
1618,23,Famale,Urban,767,0,B,42,10,1,0.81,156.01
1619,36,Famale,Urban,479,0,B,40,19,1,0.01,86.0
1620,22,Male,Rural,810,1,B,21,16,0,0.29,106.11
1621,20,Male,Rural,773,0,C,7,8,0,0.03,132.49
1622,18,Famale,Rural,569,1,A,18,2,0,0.09,182.83
1623,55,Male,Urban,845,1,B,17,7,2,0.22,144.44
1624,32,Male,Urban,774,0,B,45,19,1,0.5,18.64
1625,51,Male,Urban,215,0,C,31,7,1,0.85,169.33
1626,52,Famale,Rural,704,1,B,5,15,2,0.86,197.98
1627,42,Male,Urban,141,0,B,21,8,0,0.62,99.77
1628,41,Male,Urban,895,0,A,38,14,1,0.93,194.22
1629,29,Male,Rural,478,1,B,18,1,2,0.5,113.99
1630,35,Famale,Urban,821,1,C,21,13,0,0.89,97.33
1631,32,Male,Rural,305,1,A,7,3,0,0.45,72.97
1632,33,Male,Rural,565,0,C,38,6,1,0.28,134.94
1633,44,Famale,Urban,831,0,A,44,19,0,0.92,53.67
1634,25,Famale,Rural,379,1,A,29,15,2,0.39,29.94
1635,42,Male,Urban,747,0,B,6,4,0,0.5,15.18
1636,34,Male,Rural,717,1,B,38,3,1,0.33,65.55
1637,46,Famale,Urban,217,0,B,30,4,2,0.66,85.2
1638,25,Famale,Rural,336,1,C,35,5,0,1.0,114.89
1639,32,Famale,Urban,408,0,B,13,18,0,0.03,65.62
1640,44,Famale,Rural,555,1,B,34,10,0,0.9,196.97
1641,24,Famale,Rural,999,0,A,24,8,2,0.0,65.43
1642,20,Famale,Rural,574,0,B,25,12,0,0.36,93.79
1643,46,Famale,Urban,199,1,B,33,3,1,0.17,29.62
1644,41,Male,Urban,360,0,B,29,18,2,0.76,59.52
1645,20,Famale,Rural,404,0,B,42,8,2,0.05,19.18
1646,37,Famale,Urban,453,1,A,48,1,0,0.55,116.31
1647,32,Male,Rural,385,0,B,29,14,2,0.29,152.7
1648,42,Famale,Urban,427,0,A,13,13,1,0.13,47.18
1649,47,Famale,Rural,202,0,C,43,12,2,0.77,79.9
1650,31,Male,Urban,162,1,B,48,3,1,0.22,13.16
1651,24,Famale,Rural,786,1,B,30,18,0,0.22,169.51
1652,34,Male,Rural,381,1,B,41,13,2,0.28,158.19
1653,37,Male,Rural,540,1,A,20,15,1,0.59,22.02
1654,53,Male,Rural,392,1,B,41,10,0,0.66,79.32
1655,26,Male,Urban,837,0,B,16,1,1,0.02,191.5
1656,55,Famale,Rural,106,0,C,28,6,2,0.24,84.49
1657,39,Male,Urban,738,1,A,30,9,2,0.43,109.98
1658,19,Male,Urban,191,0,A,24,10,1,0.33,77.5
1659,41,Famale,Rural,289,0,C,13,15,0,0.88,123.26
1660,25,Male,Urban,970,0,A,27,9,0,0.79,195.85
1661,28,Male,Urban,575,0,B,43,14,0,0.63,199.53
1662,30,Male,Urban,610,1,B,33,11,0,0.34,157.2
1663,34,Male,Rural,561,1,C,35,7,1,0.7,86.82
1664,25,Famale,Urban,152,0,A,23,2,2,0.84,103.94
1665,38,Male,Urban,853,0,A,24,14,1,0.59,77.78
1666,35,Famale,Rural,585,1,A,27,6,2,0.78,197.26
1667,47,Famale,Rural,743,0,C,47,5,2,0.75,144.47
1668,35,Male,Urban,589,0,B,31,5,1,0.57,95.3
1669,48,Male,Rural,463,0,C,34,19,1,0.31,12.3
1670,55,Male,Urban,211,1,B,25,19,0,0.75,108.89
1671,49,Male,Urban,508,1,C,48,6,2,0.21,196.95
1672,28,Famale,Urban,106,0,B,39,10,0,0.78,109.38
1673,42,Famale,Rural,841,0,A,11,14,0,0.8,44.66
1674,50,Famale,Urban,767,0,A,26,17,1,0.82,14.2
1675,55,Male,Rural,296,0,A,14,3,0,0.47,77.39
1676,58,Famale,Rural,934,0,C,27,1,0,0.19,184.46
1677,25,Male,Urban,975,0,C,19,10,0,0.1,199.35
1678,28,Male,Rural,834,1,C,34,3,1,0.74,189.62
1679,39,Male,Rural,466,1,A,38,5,0,0.89,148.59
1680,41,Male,Rural,349,0,B,17,19,0,0.65,116.05
1681,58,Male,Rural,694,1,A,8,10,1,0.14,122.23
1682,34,Famale,Rural,339,0,A,22,16,1,0.93,112.41
1683,29,Famale,Urban,479,0,B,27,1,1,0.99,144.34
1684,49,Male,Rural,971,1,B,37,6,2,0.43,89.59
1685,32,Famale,Urban,934,1,B,38,9,1,0.59,137.15
1686,33,Male,Urban,570,0,B,38,5,2,0.78,33.11
1687,39,Male,Urban,874,0,A,40,14,1,0.74,60.48
1688,45,Male,Urban,800,1,C,39,10,1,0.97,168.84
1689,37,Famale,Urban,554,1,A,21,2,1,0.11,181.71
1690,50,Male,Urban,465,0,B,32,5,2,0.58,112.41
1691,27,Male,Rural,389,0,C,18,1,0,0.69,16.01
1692,57,Famale,Rural,973,0,C,38,10,1,0.89,186.12
1693,49,Famale,Rural,502,1,A,15,9,2,0.87,143.39
1694,50,Famale,Urban,157,0,A,17,3,1,0.98,88.67
1695,19,Male,Rural,620,1,A,37,15,0,0.51,123.69
1696,50,Male,Rural,403,0,C,6,4,2,0.83,91.66
1697,50,Famale,Rural,214,1,C,38,13,1,0.43,98.41
1698,58,Male,Urban,309,1,C,33,6,1,0.42,178.49
1699,30,Famale,Rural,140,1,B,41,17,1,0.25,40.61
1700,47,Famale,Urban,915,1,B,8,5,0,0.82,29.7
1701,50,Male,Rural,272,0,A,16,15,2,0.99,10.52
1702,30,Male,Urban,333,1,C,30,8,1,0.26,69.66
1703,43,Famale,Urban,892,1,A,32,5,1,0.06,38.01
1704,39,Famale,Urban,983,1,C,7,13,2,0.82,51.8
1705,56,Famale,Rural,689,0,A,24,1,0,0.62,12.14
1706,19,Famale,Rural,719,0,B,14,1,0,0.96,53.17
1707,55,Male,Urban,892,0,C,22,7,0,0.25,73.22
1708,56,Famale,Rural,502,0,B,31,5,0,0.07,16.0
1709,43,Famale,Urban,138,0,C,35,14,0,0.49,125.5
1710,32,Famale,Urban,218,0,A,31,15,1,0.09,118.07
1711,51,Male,Rural,434,1,C,46,17,1,0.26,28.44
1712,59,Male,Rural,435,1,B,5,18,1,0.13,123.05
1713,57,Famale,Rural,638,1,C,10,7,2,0.22,199.74
1714,28,Male,Urban,715,0,A,15,18,0,0.11,189.45
1715,20,Male,Urban,173,1,C,38,19,2,0.95,10.51
1716,23,Male,Rural,290,1,B,43,7,0,0.28,161.12
1717,26,Famale,Urban,423,0,A,24,8,0,0.44,77.19
1718,23,Famale,Rural,246,1,B,25,13,2,0.9,22.09
1719,26,Male,Urban,866,0,C,25,18,1,0.68,66.24
1720,56,Famale,Rural,383,1,B,22,11,2,0.62,71.13
1721,48,Famale,Rural,312,0,C,25,9,1,0.71,109.42
1722,49,Male,Urban,734,0,A,23,1,0,0.83,135.61
1723,58,Male,Rural,817,0,B,8,8,1,0.88,152.32
1724,29,Famale,Rural,851,1,B,17,12,0,0.64,56.72
1725,25,Male,Urban,493,1,C,22,2,0,0.89,71.14
1726,25,Famale,Rural,438,0,B,33,15,1,0.54,68.59
1727,45,Famale,Urban,897,0,B,29,18,0,0.28,78.92
1728,37,Male,Rural,121,1,A,17,17,1,0.88,199.93
1729,24,Famale,Urban,870,1,C,31,15,2,0.54,157.81
1730,28,Famale,Rural,968,0,C,23,9,0,0.91,195.25
1731,37,Male,Rural,204,1,A,5,3,0,0.04,141.69
1732,33,Male,Rural,565,1,A,42,19,2,0.4,87.19
1733,21,Male,Rural,558,1,C,23,18,0,0.95,84.05
1734,23,Famale,Urban,531,0,A,5,8,2,0.25,102.83
1735,39,Male,Urban,869,0,A,44,1,2,0.94,89.21
1736,43,Male,Urban,815,1,A,21,15,0,0.95,167.38
1737,20,Male,Urban,921,0,C,25,19,2,0.88,98.35
1738,58,Male,Urban,873,1,A,26,10,2,0.56,66.17
1739,59,Famale,Urban,718,1,B,19,12,2,0.65,157.22
1740,31,Famale,Urban,862,0,B,43,6,0,0.87,172.34
1741,28,Male,Rural,320,0,C,43,13,2,0.78,89.88
1742,35,Famale,Rural,478,0,A,36,4,1,0.63,136.88
1743,29,Male,Rural,321,1,B,8,13,1,0.98,21.17
1744,40,Male,Rural,357,1,C,48,17,2,0.69,110.6
1745,29,Famale,Urban,812,0,B,49,1,1,0.98,18.55
1746,30,Famale,Urban,466,0,A,36,5,0,0.06,15.55
1747,42,Male,Urban,869,0,C,8,17,2,0.14,126.46
1748,36,Male,Rural,448,1,B,5,18,0,0.45,67.63
1749,53,Famale,Urban,324,1,C,37,7,1,0.38,151.08
1750,25,Male,Rural,813,1,B,11,16,1,0.78,180.26
1751,46,Famale,Urban,837,0,B,13,8,1,0.16,36.48
1752,49,Male,Urban,335,0,A,5,12,1,0.98,147.66
1753,35,Male,Urban,282,1,A,20,14,0,0.32,107.76
1754,23,Famale,Urban,811,0,B,22,19,2,0.43,31.3
1755,35,Famale,Rural,968,0,C,10,11,0,0.27,133.8
1756,36,Famale,Rural,857,0,C,6,12,2,0.58,125.8
1757,39,Famale,Urban,543,0,A,13,13,1,0.06,107.97
1758,54,Famale,Rural,964,1,B,8,8,1,0.15,186.03
1759,49,Famale,Urban,722,0,A,49,1,1,0.75,109.01
1760,58,Famale,Urban,105,1,B,27,9,1,0.19,198.2
1761,20,Male,Urban,335,1,B,47,2,0,0.24,106.75
1762,45,Male,Urban,226,0,A,49,14,2,0.79,32.01
1763,27,Male,Rural,203,1,C,47,13,2,0.09,99.39
1764,52,Famale,Urban,848,1,A,12,16,1,0.44,44.64
1765,46,Famale,Urban,579,0,B,43,2,0,0.02,123.46
1766,32,Famale,Rural,254,1,A,29,4,1,0.35,141.7
1767,50,Male,Urban,356,1,C,20,12,2,0.7,99.0
1768,24,Famale,Rural,334,1,C,39,16,2,0.09,28.56
1769,29,Famale,Urban,599,1,B,21,10,0,0.89,99.04
1770,47,Male,Urban,388,1,A,22,3,2,0.91,25.48
